,node,aPDist,pIn_Degree,aEigenvector_Centrality,pDegree_Centrality,aDegree,aIn_Degree,aBetweenness_Centrality,pDegree,aDegree_Centrality,pCloseness_Centrality,pPagerank,pOut_Degree,aCloseness_Centrality,pBetweenness_Centrality,aOut_Degree,pEigenvector_Centrality,aPagerank,hallmark
650,CAPN2,9.571773872524862,12,0.0191623667116825,0.007614213197969539,42.0,9.0,0.00029342178452498597,48,0.00699067909454061,0.22895082760024998,0.000115643471791826,36,0.19568327636371602,9.09083717855532e-05,33.0,3.3953621695161604e-05,0.000131539121997871,0
651,CAPN3,12.50634072225112,0,2.71956184904173e-20,0.000317258883248731,2.0,0.0,0.0,2,0.00033288948069241003,0.0,3.38707495131675e-05,2,0.0,0.0,2.0,2.6598156925935396e-60,4.81339440286171e-05,657
652,CAPNS1,10.100571742386734,4,0.0117381145587489,0.00333121827411168,17.0,2.0,8.433198654122282e-05,21,0.00282956058588549,0.218210507795966,6.13208309407105e-05,17,0.18934960114343,3.2630089400033896e-05,15.0,1.77884497316903e-05,8.134958059158209e-05,512
653,CAPZB,12.509640905309864,5,0.0005366189169878308,0.00158629441624365,2.0,1.0,4.6838077593361793e-08,10,0.00033288948069241003,0.195608353142309,0.00011649237620843701,5,0.151960383133725,3.7057592454981795e-06,1.0,4.19642639986624e-06,5.10202627083152e-05,17
654,CARD10,11.571405391912453,0,2.71956184904173e-20,0.00015862944162436498,1.0,0.0,0.0,1,0.00016644474034620502,0.0,3.38707495131675e-05,1,0.0,0.0,1.0,2.6598156925935396e-60,4.81339440286171e-05,128
655,CARD11,11.335390347811877,11,0.00547842725253449,0.0030139593908629398,7.0,5.0,0.0,19,0.00116511318242344,0.209416001599413,0.00012173353800270201,8,0.16545169727308598,7.427517598571291e-06,2.0,1.6753462645509302e-05,8.15470855293137e-05,660
656,CARD14,11.69113077051119,3,0.00872999533343812,0.000793147208121827,3.0,2.0,4.73478781032601e-07,5,0.0004993342210386152,0.216073117448587,0.000104223412356851,2,0.18508417501823898,5.08086750250963e-06,1.0,2.3767291188738606e-05,7.829387413736991e-05,128
657,CARD16,11.573901747379178,0,2.71956184904173e-20,0.00015862944162436498,1.0,0.0,0.0,1,0.00016644474034620502,0.0,3.38707495131675e-05,1,0.0,0.0,1.0,2.6598156925935396e-60,4.81339440286171e-05,128
658,CARD18,11.694574737893518,0,2.71956184904173e-20,0.00015862944162436498,1.0,0.0,0.0,1,0.00016644474034620502,0.0,3.38707495131675e-05,1,0.0,0.0,1.0,2.6598156925935396e-60,4.81339440286171e-05,129
659,CARD6,11.643210767182893,0,2.71956184904173e-20,0.00015862944162436498,1.0,0.0,0.0,1,0.00016644474034620502,0.0,3.38707495131675e-05,1,0.0,0.0,1.0,2.6598156925935396e-60,4.81339440286171e-05,128
660,CARHSP1,12.512900000001158,4,0.00189482318806555,0.000634517766497462,4.0,4.0,0.0,4,0.0006657789613848201,0.19870647824308202,4.7734142840575e-05,0,0.16305742690520902,0.0,0.0,4.43723377918432e-06,6.1935668870718e-05,0
661,CARM1,10.826564503245457,11,2.71956184904173e-20,0.0044416243654822295,6.0,0.0,0.0,28,0.0009986684420772304,0.224856028232251,0.000143751988655173,17,0.0,0.000149457337217009,6.0,4.71924705633777e-05,4.81339440286171e-05,786
662,CASP1,10.087329306041259,15,0.012834131098758,0.00571065989847716,29.0,11.0,0.0009866393634349214,36,0.00482689747003995,0.230329431007746,0.00029604317364737796,21,0.199681758171767,0.0009631434431640081,18.0,3.749299437479071e-05,0.00032303210573495,129
663,CASP10,10.21032346480312,18,0.00903043675259576,0.00745558375634518,29.0,11.0,0.000315314331533956,47,0.00482689747003995,0.230506618851332,0.00024787291901287795,29,0.19234237796013,0.000345011926397564,18.0,7.02403738511155e-05,0.000254127657094302,128
664,CASP2,10.23976550174773,15,0.00333641160313377,0.00729695431472081,29.0,8.0,0.000230122884374406,46,0.00482689747003995,0.214411016545136,0.00017466329366203602,31,0.17098941646203802,0.000196902679962439,21.0,2.1815625134403505e-05,0.000232980866696665,898
665,CASP3,8.882486620070214,55,0.037999731301899,0.0250634517766497,154.0,53.0,0.0115850078179811,158,0.0256324900133156,0.250866723467657,0.00105763667767941,103,0.216433583521747,0.0086975151335704,101.0,0.000129417265012016,0.00241776402606172,913
666,CASP4,10.912396405392231,0,2.71956184904173e-20,0.00142766497461929,9.0,0.0,0.0,9,0.00149800266311585,0.0,3.38707495131675e-05,9,0.0,0.0,9.0,2.6598156925935396e-60,4.81339440286171e-05,133
667,CASP5,11.05841639207883,2,0.00011353281617930801,0.00174492385786802,9.0,1.0,1.60181308140735e-06,11,0.00149800266311585,0.162318199145085,6.48661781783115e-05,9,0.139672368338435,7.64918269805243e-06,8.0,3.71526510972219e-07,8.942002072208578e-05,129
668,CASP6,10.170411615909831,16,0.0106637032228732,0.00666243654822335,40.0,15.0,0.0010526720748261801,42,0.0066577896138482,0.222174539511983,0.000265740845469762,26,0.18968372293061,0.000767413239561459,25.0,4.37398584075377e-05,0.000963883229749166,128
669,CASP7,9.70732631053447,31,0.0190684745147087,0.0109454314720812,65.0,29.0,0.00123224224921289,69,0.0108189081225033,0.22963806025430605,0.000528081194262034,38,0.196099750348071,0.000743736560258324,36.0,8.73829281223369e-05,0.00145242084580137,128
670,CASP8,9.766478931602938,50,0.0402778413357781,0.0150697969543147,69.0,38.0,0.001904459270545,95,0.0114846870838882,0.25650397684847603,0.000660619922746858,45,0.216397275254087,0.00219805420923129,31.0,0.00015764656744766202,0.000879765753102926,404
671,CASP8AP2,11.719775420203332,1,2.71956184904173e-20,0.000475888324873096,1.0,0.0,0.0,3,0.00016644474034620502,0.177889118263589,4.33572767499234e-05,2,0.0,0.0,1.0,8.658776500669071e-07,4.81339440286171e-05,640
672,CASP9,10.59175079048119,28,0.019624695717152002,0.00682106598984771,41.0,27.0,0.00114569316734092,43,0.00682423435419441,0.231500949488922,0.00082516047295014,15,0.199913856302149,0.00060808368171398,14.0,3.30581718796365e-05,0.00162469018008193,128
673,CASQ1,12.50964090530986,0,2.71956184904173e-20,0.00015862944162436498,1.0,0.0,0.0,1,0.00016644474034620502,0.0,3.38707495131675e-05,1,0.0,0.0,1.0,2.6598156925935396e-60,4.81339440286171e-05,48
674,CASR,11.25823681144984,0,2.71956184904173e-20,0.000317258883248731,2.0,0.0,0.0,2,0.00033288948069241003,0.0,3.38707495131675e-05,2,0.0,0.0,2.0,2.6598156925935396e-60,4.81339440286171e-05,568
675,CAST,10.315033949076684,2,0.0010588134561152099,0.00222081218274112,14.0,2.0,2.8469895160928497e-05,14,0.00233022636484687,0.18456384085114103,5.77500933409203e-05,12,0.16002284552656199,1.26894132578718e-05,12.0,1.64697552567586e-06,9.69293050301506e-05,896
676,CAT,10.752736711599594,7,0.00478981624758699,0.0023794416243654803,9.0,4.0,0.0002984131250131101,15,0.00149800266311585,0.209782540692061,0.000216319368702877,8,0.174955127870557,0.000719722892831735,5.0,1.1108007987360001e-05,0.000105760338796261,640
677,CAV1,9.836832651023764,61,0.0217787559942541,0.0193527918781726,41.0,20.0,0.000976770941037257,122,0.00682423435419441,0.262880007856553,0.000710200168560016,61,0.204785546561298,0.0035898161687529994,21.0,0.00023245720878830299,0.000350524828599809,1013
678,CAV2,11.589079147945084,12,0.00250928764683831,0.00348984771573604,4.0,3.0,1.08584682337701e-05,22,0.0006657789613848201,0.214820931261915,0.000153674320354603,10,0.16823529935306303,1.06000029367106e-05,1.0,3.27028131468683e-05,7.16725321196303e-05,772
679,CAV3,11.393008786820163,7,2.71956184904173e-20,0.00269670050761421,3.0,0.0,0.0,17,0.0004993342210386152,0.20368621466390602,0.00011593493477071799,10,0.0,0.000149671757117595,3.0,2.15707658168498e-05,4.81339440286171e-05,821
680,CBFA2T2,11.646952487935103,0,2.71956184904173e-20,0.00015862944162436498,1.0,0.0,0.0,1,0.00016644474034620502,0.0,3.38707495131675e-05,1,0.0,0.0,1.0,2.6598156925935396e-60,4.81339440286171e-05,16
681,CBFA2T3,11.828791329672555,2,0.00170105256876529,0.000475888324873096,3.0,2.0,2.42253302634841e-05,3,0.0004993342210386152,0.198458590763988,4.61849487313034e-05,1,0.162563851013184,1.94596412371002e-05,1.0,7.94141368907984e-06,6.52912570225958e-05,776
682,CBFB,12.50964090530986,7,0.00435595381055324,0.0019035532994923895,4.0,3.0,2.10194881885687e-06,12,0.0006657789613848201,0.21439823191592197,9.11392752021501e-05,5,0.17273633593719198,2.33738047932589e-06,1.0,1.39186840844181e-05,8.01931477210457e-05,0
683,CBL,8.687353619570917,162,0.0631402539825662,0.049492385786802005,215.0,109.0,0.00509030580766946,312,0.0357856191744341,0.268514132436855,0.0014579754084167698,150,0.218616076229068,0.00614166278943246,106.0,0.00029958425044747204,0.0011601968315023401,388
684,CBLB,8.878247911466433,39,0.0082942654465805,0.0206218274111675,96.0,16.0,0.0005277793654124731,130,0.0159786950732357,0.243427848315072,0.000404007336867655,91,0.186691389795154,0.000720608744082696,80.0,0.00011265221462793601,0.000153986619818339,0
685,CBLC,8.97497698452348,11,0.00537661547083719,0.0141180203045685,77.0,5.0,0.000204887336874545,89,0.0128162450066578,0.223111984826379,0.000132532292805233,78,0.18166948211951503,0.000110449249547898,72.0,4.54706034160194e-05,0.000115272761528385,256
686,CBLL1,11.331406340489533,0,2.71956184904173e-20,0.000317258883248731,2.0,0.0,0.0,2,0.00033288948069241003,0.0,3.38707495131675e-05,2,0.0,0.0,2.0,2.6598156925935396e-60,4.81339440286171e-05,20
687,CBS,11.94838272591147,0,2.71956184904173e-20,0.00015862944162436498,1.0,0.0,0.0,1,0.00016644474034620502,0.0,3.38707495131675e-05,1,0.0,0.0,1.0,2.6598156925935396e-60,4.81339440286171e-05,0
688,CBWD3,11.561606806457275,0,2.71956184904173e-20,0.00015862944162436498,1.0,0.0,0.0,1,0.00016644474034620502,0.0,3.38707495131675e-05,1,0.0,0.0,1.0,2.6598156925935396e-60,4.81339440286171e-05,0
689,CBX1,12.512900000001158,1,2.5366925185865806e-05,0.00015862944162436498,1.0,1.0,0.0,1,0.00016644474034620502,0.14654268854175698,3.4991982717368e-05,0,0.12723414343714998,0.0,0.0,1.75920579569771e-08,4.97973881785383e-05,0
690,CBX4,11.605330920286558,2,0.000457050269060238,0.000475888324873096,3.0,2.0,1.81939066000569e-06,3,0.0004993342210386152,0.18077791591060502,4.4660602301024704e-05,1,0.151437445150225,1.1630784364623998e-06,1.0,1.4436863647252899e-06,6.161675212359279e-05,128
691,CBX5,11.326135946081163,29,0.0009116434228649787,0.008883248730964471,6.0,4.0,0.000366317163376119,56,0.0009986684420772304,0.206719141512127,0.000213355174820878,27,0.152367606637091,5.1371023424144e-05,2.0,1.25213268447688e-05,0.00024698566635453,1
692,CBY1,11.666106107505762,0,2.71956184904173e-20,0.00015862944162436498,1.0,0.0,0.0,1,0.00016644474034620502,0.0,3.38707495131675e-05,1,0.0,0.0,1.0,2.6598156925935396e-60,4.81339440286171e-05,272
693,CC2D1A,11.656930071559641,4,0.000717615323302294,0.000793147208121827,5.0,4.0,1.67049637130837e-06,5,0.000832223701731025,0.17580172822871598,4.2493951893151204e-05,1,0.15124213363695801,1.02010455598117e-06,1.0,4.27555949702996e-07,6.338436325278758e-05,0
694,CCAR1,12.512900000001158,1,0.00134352345220851,0.00015862944162436498,1.0,1.0,0.0,1,0.00016644474034620502,0.18664366604236604,4.54509148871032e-05,0,0.154748145558121,0.0,0.0,2.57340679099212e-06,8.63526082026918e-05,528
695,CCBP2,12.512900000001158,1,3.5354304037542395e-19,0.00015862944162436498,1.0,1.0,0.0,1,0.00016644474034620502,0.13719234842236902,3.6703087855124e-05,0,0.00016644474034620502,0.0,0.0,2.89360741748894e-09,5.028962820931961e-05,0
696,CCDC40,12.512900000001158,2,0.0010325990312592304,0.000317258883248731,2.0,2.0,0.0,2,0.00033288948069241003,0.19036745213984502,3.85045495250761e-05,0,0.156001394168346,0.0,0.0,2.14366374247519e-06,5.32143266182378e-05,16
697,CCDC62,11.65781313030488,0,2.71956184904173e-20,0.00015862944162436498,1.0,0.0,0.0,1,0.00016644474034620502,0.0,3.38707495131675e-05,1,0.0,0.0,1.0,2.6598156925935396e-60,4.81339440286171e-05,0
698,CCK,10.362291313030758,8,0.00142851685979695,0.0030139593908629398,19.0,8.0,0.00155284106996836,19,0.0031624500665779,0.18902706063831,0.000131268458299962,11,0.161283340558841,0.0013836854257007801,11.0,1.39238527732724e-06,0.000188589771762735,656
699,CCKAR,10.984009152937531,1,4.74090011435836e-05,0.000793147208121827,5.0,1.0,1.50442719545778e-06,5,0.000832223701731025,0.15121210931754597,4.40363369790861e-05,4,0.129460473483502,2.65452312421513e-06,4.0,1.86329082802362e-08,6.27625574784098e-05,16
700,CCKBR,10.824044150441251,2,4.97426200600144e-05,0.00111040609137056,7.0,2.0,0.000227009745876371,7,0.00116511318242344,0.151473281129915,4.7984336346348715e-05,5,0.129910283276058,0.0002522718830723101,5.0,1.9075276737057702e-08,6.842252583457161e-05,512
701,CCL1,10.00784223664536,1,0.00256920074591038,0.0030139593908629398,19.0,1.0,5.35919480491379e-06,19,0.0031624500665779,0.19397274356486605,4.25538496852967e-05,18,0.169250693143031,4.59728501251661e-06,18.0,1.67892265879933e-06,6.372098688571011e-05,21
702,CCL11,9.7948110001667,31,0.00823082660008092,0.0120558375634518,30.0,7.0,0.000108540680929791,76,0.00499334221038615,0.23081735443971801,0.00025763466307517205,45,0.18408050771168202,0.000354788481695703,23.0,3.16521700137182e-05,0.000113130294813154,565
703,CCL13,9.969186869695758,0,2.71956184904173e-20,0.0030139593908629398,19.0,0.0,0.0,19,0.0031624500665779,0.0,3.38707495131675e-05,19,0.0,0.0,19.0,2.6598156925935396e-60,4.81339440286171e-05,21
704,CCL14,10.007403711100345,0,2.71956184904173e-20,0.00285532994923858,18.0,0.0,0.0,18,0.00299600532623169,0.0,3.38707495131675e-05,18,0.0,0.0,18.0,2.6598156925935396e-60,4.81339440286171e-05,533
705,CCL15,9.905533582959226,1,9.70585567297491e-05,0.00333121827411168,21.0,1.0,5.4207402898348395e-06,21,0.0034953395472703108,0.163707555429882,4.66439709316398e-05,20,0.133086835985516,3.7643347378051203e-06,20.0,2.2114536221199398e-07,6.611986124879489e-05,21
706,CCL16,9.969284556498886,1,6.17603931309905e-06,0.00317258883248731,20.0,1.0,2.09499358432479e-06,20,0.0033288948069241,0.133237215972947,3.8352917791615e-05,19,0.11281652595676199,2.12787450937787e-06,19.0,1.83778491085941e-09,5.5286310863767296e-05,21
707,CCL17,9.979097586953234,4,0.008494709526729509,0.0036484771573604092,23.0,4.0,4.837323342511421e-05,23,0.003828229027962721,0.21772163169615102,7.85177918206468e-05,19,0.18904435521207802,4.59941965105436e-05,19.0,3.41191674527316e-05,0.000126603969361572,21
708,CCL18,9.944219587286039,0,2.71956184904173e-20,0.0030139593908629398,19.0,0.0,0.0,19,0.0031624500665779,0.0,3.38707495131675e-05,19,0.0,0.0,19.0,2.6598156925935396e-60,4.81339440286171e-05,21
709,CCL19,10.007403711100345,0,2.71956184904173e-20,0.00285532994923858,18.0,0.0,0.0,18,0.00299600532623169,0.0,3.38707495131675e-05,18,0.0,0.0,18.0,2.6598156925935396e-60,4.81339440286171e-05,661
710,CCL2,9.571645215510346,62,0.048625274161759,0.0145939086294416,92.0,62.0,0.00208683059626198,92,0.0153129161118509,0.245757142195471,0.000773779028039832,30,0.21554752406877997,0.0017069815731882304,30.0,7.83844519669486e-05,0.00145703440237844,693
711,CCL20,10.008398818439336,4,0.00471150125489501,0.00348984771573604,22.0,4.0,2.3655973612892e-05,22,0.00366178428761651,0.209026435732004,6.961304408694018e-05,18,0.17983328562520803,2.18165735822763e-05,18.0,5.65650724555736e-06,0.00010716777323776,21
712,CCL21,9.973023381594613,1,2.3336189164308497e-06,0.00317258883248731,20.0,1.0,1.05741700981455e-05,20,0.0033288948069241,0.12811489871951598,3.78187488804302e-05,19,0.109773139119191,1.15911725870729e-05,19.0,4.4236845682149295e-10,5.3793912384779e-05,149
713,CCL22,9.964637610251621,3,0.00134383613049318,0.00348984771573604,22.0,3.0,1.38828806378714e-05,22,0.00366178428761651,0.181902805051952,5.12088072135039e-05,19,0.15686072326741798,1.30953746273303e-05,19.0,1.29184709295036e-06,7.55372404733932e-05,21
714,CCL23,9.967779048094794,1,0.00139673924804744,0.00317258883248731,20.0,1.0,3.5420676808853104e-06,20,0.0033288948069241,0.185803676491418,3.98991516584788e-05,19,0.159755298506361,2.6463441451183897e-06,19.0,1.45414928669242e-06,5.854000570110129e-05,789
715,CCL24,10.007403711100345,0,2.71956184904173e-20,0.00285532994923858,18.0,0.0,0.0,18,0.00299600532623169,0.0,3.38707495131675e-05,18,0.0,0.0,18.0,2.6598156925935396e-60,4.81339440286171e-05,565
716,CCL25,10.007403711100345,1,2.71956184904173e-20,0.0030139593908629398,18.0,0.0,0.0,19,0.00299600532623169,0.167513288956996,6.13175497788789e-05,18,0.0,3.8124300217321297e-07,18.0,2.11854695814242e-07,4.81339440286171e-05,21
717,CCL26,9.969759727076353,2,0.00230823455773662,0.00333121827411168,21.0,2.0,5.0705721297124905e-06,21,0.0034953395472703108,0.18944535023508605,4.7653220570263395e-05,19,0.163459945230896,5.84931985006386e-06,19.0,2.7678087317931197e-06,6.65626039154276e-05,533
718,CCL27,10.007841654185716,2,0.00330777846403978,0.00317258883248731,20.0,2.0,9.27830491227196e-06,20,0.0033288948069241,0.19780353985377497,4.63904097892457e-05,18,0.17097808440448198,9.42670324838456e-06,18.0,3.7000281547981795e-06,6.9366602365899e-05,20
719,CCL28,10.005783724413707,1,2.71956184904173e-20,0.00317258883248731,19.0,0.0,0.0,20,0.0031624500665779,0.167567934917603,6.31035882178589e-05,19,0.0,0.000120235549478921,19.0,2.1699400218418498e-07,4.81339440286171e-05,20
720,CCL3,9.914075303711405,16,0.0234705000620579,0.005869289340101521,35.0,15.0,9.07016282276812e-05,37,0.00582556591211718,0.23297089202163604,0.000168304985970008,21,0.197738048254712,0.000103226150690465,20.0,7.704431219995121e-05,0.00026789912569338196,149
721,CCL3L1,10.007403711100345,0,2.71956184904173e-20,0.00285532994923858,18.0,0.0,0.0,18,0.00299600532623169,0.0,3.38707495131675e-05,18,0.0,0.0,18.0,2.6598156925935396e-60,4.81339440286171e-05,789
722,CCL3L3,10.007403711100345,0,2.71956184904173e-20,0.00285532994923858,18.0,0.0,0.0,18,0.00299600532623169,0.0,3.38707495131675e-05,18,0.0,0.0,18.0,2.6598156925935396e-60,4.81339440286171e-05,0
723,CCL4,9.933802163421852,31,0.0162376138949246,0.0115799492385787,27.0,7.0,7.49138102539552e-05,73,0.00449400798934754,0.23651073784528895,0.000279448763326602,42,0.192773542223659,0.000352863454428748,20.0,8.588192407101709e-05,0.000171239869906942,21
724,CCL4L1,9.978850457647226,6,0.00558735030191406,0.00396573604060914,25.0,6.0,1.2471212630029401e-05,25,0.0041611185086551285,0.19652780648567603,7.28027849497449e-05,19,0.166283487952254,9.416655958613811e-06,19.0,6.159474151140081e-06,0.000116939181312446,21
725,CCL4L2,10.007403711100345,0,2.71956184904173e-20,0.00285532994923858,18.0,0.0,0.0,18,0.00299600532623169,0.0,3.38707495131675e-05,18,0.0,0.0,18.0,2.6598156925935396e-60,4.81339440286171e-05,20
726,CCL5,9.729090880346455,19,0.0272084298613791,0.00729695431472081,45.0,18.0,0.000447047296105854,46,0.00749001331557923,0.23699398546414002,0.00022776505427929102,27,0.205388768058214,0.000385806235332379,27.0,7.694676956836691e-05,0.0003565031487044129,949
727,CCL7,10.008004826094519,1,0.0011646534506193301,0.0030139593908629398,19.0,1.0,1.80230005357664e-05,19,0.0031624500665779,0.18628498328991397,5.62923366311792e-05,18,0.158742820303915,1.2692567964201e-05,18.0,1.35074655766705e-06,0.00011215625163711201,21
728,CCL8,10.007403711100345,0,2.71956184904173e-20,0.00285532994923858,18.0,0.0,0.0,18,0.00299600532623169,0.0,3.38707495131675e-05,18,0.0,0.0,18.0,2.6598156925935396e-60,4.81339440286171e-05,789
729,CCM2,11.206573456482342,7,0.004468727251841191,0.0019035532994923895,6.0,4.0,4.57687370457569e-06,12,0.0009986684420772304,0.218157550507337,0.00011217175312439199,5,0.172787376302942,6.34129245982571e-06,2.0,1.50625002223736e-05,6.71480983986291e-05,48
730,CCNA1,10.672868863371866,22,0.0126397758307314,0.00523477157360406,25.0,18.0,0.000229250824811206,33,0.0041611185086551285,0.22446299690754298,0.000294949295170183,11,0.189307918665925,0.00011844122413375,7.0,0.00015211110786108998,0.000390187604025827,512
